proj_id,report_quarter,quarter_first_seen,project_age,match_confidence,segment,class_type,territory,project_stage,announced_load_mw,initial_service_date,new_project,change_announced_load,change_load_ramp,change_project_stage,change_initial_service_date,load_2023,load_2024,load_2025,load_2026,load_2027,load_2028,load_2029,load_2030,load_2031,load_2032,load_2033,load_2034,load_2035,load_2036,load_2037
P0170,2025Q3,2025Q3,1,new,manufacturing,Industrial,Multiple Sites,Technical Review,72,Q2 2028,Y,,,,,0.0,0.0,0.0,0.0,0.0,18.0,36.0,54.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
P0171,2025Q3,2025Q3,1,new,manufacturing,Industrial,Outside,Technical Review,45,Q1 2028,Y,,,,,0.0,0.0,0.0,0.0,15.0,15.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
P0171,2025Q4,2025Q3,2,ramp_0.83,manufacturing,Industrial,Inside,Technical Review,50,Q2 2029,Y,,,,,,,0.0,0.0,0.0,0.0,25.0,38.5,38.5,38.5,38.5,38.5,38.5,38.5,50.0
P0171,2026Q1,2025Q3,3,exact,manufacturing,Industrial,Inside,Technical Review,50,Q2 2029,,,,,,,,,0.0,0.0,0.0,25.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
P0172,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,3255,Q2 2028,Y,,,,,,,0.0,0.0,0.0,1200.0,1400.0,1500.0,2000.0,3255.0,3255.0,3255.0,3255.0,3255.0,3255.0
P0172,2026Q1,2025Q4,2,ramp_0.92,data center,Commercial,Inside,Technical Review,3210,Q2 2028,,Y,Y,,,,,,0.0,0.0,1200.0,1500.0,2800.0,3210.0,3210.0,3210.0,3210.0,3210.0,3210.0,3210.0
P0173,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,3255,Q2 2029,Y,,,,,,,0.0,0.0,0.0,0.0,100.0,1600.0,2500.0,3255.0,3255.0,3255.0,3255.0,3255.0,3255.0
P0173,2026Q1,2025Q4,2,ramp_0.95,data center,Commercial,Inside,Technical Review,3500,Q2 2031,Y,,,,,,,,0.0,0.0,0.0,0.0,0.0,2187.0,3281.0,3500.0,3500.0,3500.0,3500.0,3500.0
P0174,2025Q4,2025Q4,1,new,data center,Commercial,Outside,Technical Review,3000,Q4 2027,Y,,,,,,,0.0,0.0,5.0,380.0,760.0,1140.0,1500.0,1880.0,2260.0,2640.0,3000.0,3000.0,3000.0
P0174,2026Q1,2025Q4,2,exact,data center,Commercial,Outside,Technical Review,3000,Q4 2027,,,,,,,,,0.0,5.0,380.0,760.0,1140.0,1500.0,1880.0,2260.0,2640.0,3000.0,3000.0,3000.0
P0175,2025Q4,2025Q4,1,new,data center,Commercial,Outside,Technical Review,1463,Q4 2027,Y,,,,,,,0.0,0.0,675.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0
P0175,2026Q1,2025Q4,2,ramp_0.81,data center,Commercial,Outside,Technical Review,2000,Q2 2028,Y,,,,,,,,0.0,0.0,400.0,800.0,1200.0,1600.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
P0176,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Request for Service,1400,Q4 2027,,,Y,Y,Y,,,0.0,0.0,350.0,350.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
P0176,2026Q1,2025Q4,2,exact_noseg,data center,Commercial,Inside,Contract for Electric Service,1400,Q4 2027,,,,Y,,,,,0.0,350.0,350.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
P0177,2025Q4,2025Q4,1,new,data center,Commercial,Outside,Technical Review,450,Q4 2027,,,,,Y,,,0.0,0.0,75.0,150.0,225.0,300.0,375.0,450.0,450.0,450.0,450.0,450.0,450.0
P0177,2026Q1,2025Q4,2,ramp_0.94,data center,Commercial,Inside,Technical Review,500,Q2 2029,Y,,,,Y,,,,0.0,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0
P0178,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Request for Service,432,Q2 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,550.0,153.7,229.3,328.3,432.0,432.0,432.0,432.0,432.0
P0178,2026Q1,2025Q4,2,ramp_0.84,data center,Commercial,Inside,Technical Review,455,Q4 2027,,,,,,,,,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0179,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,420,Q4 2027,,,,,Y,,,0.0,0.0,50.0,250.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
P0179,2026Q1,2025Q4,2,exact,data center,Commercial,Inside,Technical Review,420,Q4 2027,,,,,,,,,0.0,50.0,250.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
P0180,2025Q4,2025Q4,1,new,data center,Commercial,Outside,Technical Review,405,Q2 2029,,Y,Y,,Y,,,0.0,0.0,0.0,0.0,216.0,324.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0
P0180,2026Q1,2025Q4,2,ramp_0.99,data center,Commercial,Inside,Request for Service,432,Q2 2028,,,Y,,Y,,,,0.0,0.0,55.0,154.0,229.0,328.0,432.0,432.0,432.0,432.0,432.0,432.0
P0181,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,365,Q4 2027,,,Y,,Y,,,0.0,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0
P0181,2026Q1,2025Q4,2,exact,data center,Commercial,Inside,Technical Review,365,Q4 2027,,,,,,,,,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0
P0182,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,350,Q4 2027,Y,,,,,,,0.0,0.0,1.2,86.5,155.2,224.0,292.7,350.0,350.0,350.0,350.0,350.0,350.0
P0182,2026Q1,2025Q4,2,exact,data center,Commercial,Inside,Technical Review,350,Q4 2027,,,,,,,,,0.0,1.0,87.0,155.0,224.0,293.0,350.0,350.0,350.0,350.0,350.0,350.0
P0183,2025Q4,2025Q4,1,new,data center,Commercial,Outside,Technical Review,325,Q2 2028,Y,,,,,,,0.0,0.0,0.0,95.0,185.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0
P0183,2026Q1,2025Q4,2,ramp_0.88,data center,Commercial,Outside,Technical Review,365,Q4 2027,Y,,,,,,,,0.0,5.0,125.0,245.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0184,2025Q4,2025Q4,1,new,other,Industrial,Multiple Sites,Technical Review,300,Q4 2027,,,Y,,Y,,,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0184,2026Q1,2025Q4,2,ramp_0.77,data center,Commercial,Outside,Technical Review,405,Q4 2027,,,Y,,Y,,,,0.0,216.0,324.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0
P0185,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,240,Q4 2027,,,Y,,Y,,,0.0,0.0,40.0,80.0,120.0,160.0,200.0,240.0,240.0,240.0,240.0,240.0,240.0
P0185,2026Q1,2025Q4,2,exact,data center,Commercial,Inside,Technical Review,240,Q4 2027,,,,,,,,,0.0,40.0,80.0,120.0,160.0,200.0,240.0,240.0,240.0,240.0,240.0,240.0
P0186,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Request for Service,228,Q2 2028,,,,,Y,,,0.0,0.0,0.0,10.0,107.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0
P0186,2026Q1,2025Q4,2,ramp_0.98,data center,Commercial,Inside,Contract for Electric Service,216,Q1 2028,,,Y,,,,,,0.0,0.0,72.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
P0187,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Request for Service,225,Q3 2029,,Y,Y,,Y,,,0.0,0.0,0.0,0.0,45.0,135.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0
P0187,2026Q1,2025Q4,2,ramp_0.92,data center,Commercial,Inside,Request for Service,225,Q2 2028,,,Y,,Y,,,,0.0,0.0,45.0,135.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0
P0188,2025Q4,2025Q4,1,new,data center,Commercial,Inside,Technical Review,216,Q3 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,36.0,108.0,180.0,216.0,216.0,216.0,216.0,216.0,216.0
P0188,2026Q1,2025Q4,2,ramp_0.96,data center,Commercial,Inside,Request for Service,216,Q2 2030,,,,,,,,,0.0,0.0,0.0,0.0,72.0,144.0,216.0,216.0,216.0,216.0,216.0,216.0
P0189,2025Q4,2025Q4,1,new,clean energy tech,Industrial,Outside,Contract for Electric Service,207,Q4 2025,,,,,,,,96.4,131.6,148.0,184.0,196.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0
P0189,2026Q1,2025Q4,2,exact,clean energy tech,Industrial,Outside,Contract for Electric Service,207,Q4 2025,,,,,,,,,132.0,148.0,184.0,196.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0
P0190,2025Q4,2025Q4,1,new,data center,Commercial,Outside,Technical Review,200,Q4 2027,Y,,,,,,,0.0,0.0,0.5,0.5,0.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0190,2026Q1,2025Q4,2,exact,data center,Commercial,Outside,Technical Review,200,Q4 2027,,,,,,,,,0.0,1.0,1.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0191,2025Q4,2025Q4,1,new,manufacturing,Industrial,Inside,Request for Service,105,Q4 2027,,,,,Y,,,0.0,0.0,5.0,91.4,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0191,2026Q1,2025Q4,2,exact,manufacturing,Industrial,Inside,Request for Service,105,Q4 2027,,,,,,,,,0.0,5.0,91.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0192,2025Q4,2025Q4,1,new,clean energy tech,Industrial,Inside,Contract for Electric Service,90,Q4 2025,,,,,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
P0192,2026Q1,2025Q4,2,exact,clean energy tech,Industrial,Inside,Contract for Electric Service,90,Q4 2025,,,,,,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
P0193,2025Q4,2025Q4,1,new,manufacturing,Industrial,Outside,Technical Review,45,Q4 2027,,,,,Y,,,0.0,0.0,15.0,15.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
P0193,2026Q1,2025Q4,2,exact,manufacturing,Industrial,Outside,Technical Review,45,Q4 2027,,,,,,,,,0.0,15.0,15.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
P0194,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,1400,Q2 2028,,Y,Y,,Y,,,,0.0,0.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
P0195,2026Q1,2026Q1,1,new,data center,Commercial,Outside,Technical Review,1115,Q2 2028,Y,,,,,,,,0.0,0.0,450.0,450.0,1115.0,1115.0,1115.0,1115.0,1115.0,1115.0,1115.0,1115.0
P0196,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,910,Q4 2027,,,,,,,,,0.0,100.0,370.0,550.0,730.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0197,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,910,Q4 2027,,,,,,,,,0.0,100.0,370.0,550.0,730.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0198,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,860,Q2 2029,,Y,Y,,Y,,,,0.0,0.0,0.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0,860.0
P0199,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,360,Q2 2029,,Y,Y,,Y,,,,0.0,0.0,0.0,288.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
P0200,2026Q1,2026Q1,1,new,data center,Commercial,Outside,Technical Review,300,Q2 2028,,,,,,,,,0.0,0.0,34.0,74.0,114.0,154.0,194.0,234.0,274.0,300.0,300.0,300.0
P0201,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,250,Q4 2027,,,,,,,,,0.0,25.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0202,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,230,Q2 2029,,,Y,,Y,,,,0.0,0.0,0.0,10.0,150.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0
P0203,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,216,Q2 2029,,,Y,,Y,,,,0.0,0.0,0.0,144.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
P0204,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,200,Q4 2027,,Y,Y,,,,,,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0205,2026Q1,2026Q1,1,new,data center,Commercial,Inside,Technical Review,180,Q2 2028,Y,,,,,,,,0.0,0.0,90.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0206,2026Q1,2026Q1,1,new,clean energy tech,Industrial,Outside,Technical Review,50,Q4 2027,Y,,,,,,,,0.0,13.0,25.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
